station_id,station_name,city,line_name,latitude,longitude,station_type,station_tier,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_afc_gates,platform_capacity,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes
KOC012,Jawaharlal Nehru Stadium,Kochi,Kochi Metro,9.99,76.29,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Sports Stadium,Metro;Bus
KOC013,Kaloor,Kochi,Kochi Metro,9.99,76.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial Hub,Metro;Bus
KOC014,North Town Hall,Kochi,Kochi Metro,9.98,76.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Town Hall/Civic,Metro;Bus
KOC015,MG Road,Kochi,Kochi Metro,9.97,76.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Central Shopping Hub,Metro;Bus
KOC016,Maharaja's College,Kochi,Kochi Metro,9.97,76.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
KOC017,Ernakulam South,Kochi,Kochi Metro,9.96,76.29,Regular,Tier-3,1,4,10,6,4,16,2200,2500,15,Major Rail Hub,Metro;Rail;Bus
KOC018,Kadavanthra,Kochi,Kochi Metro,9.96,76.30,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial/Residential,Metro;Bus
KOC019,Elamkulam,Kochi,Kochi Metro,9.96,76.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOC020,Vyttila,Kochi,Kochi Metro,9.96,76.32,Regular,Tier-3,1,4,12,8,6,20,2500,3000,25,Mobility Hub/Water Metro,Metro;Bus
KOC021,Thaikoodam,Kochi,Kochi Metro,9.95,76.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
KOC022,Petta,Kochi,Kochi Metro,9.95,76.33,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
PUN001,PCMC Bhavan,Pune,Line 1,18.62,73.81,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Civic Terminal,Metro;Bus
PUN002,Sant Tukaram Nagar,Pune,Line 1,18.61,73.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN003,Bhosari (Nashik Phata),Pune,Line 1,18.60,73.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Highway Interchange,Metro;Bus
PUN004,Kasarwadi,Pune,Line 1,18.59,73.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Interchange,Metro;Rail;Bus
PUN005,Phugewadi,Pune,Line 1,18.58,73.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN006,Dapodi,Pune,Line 1,18.57,73.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN007,Bopodi,Pune,Line 1,18.56,73.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN008,Khadki,Pune,Line 1,18.55,73.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Cantonment/Rail,Metro;Rail;Bus
PUN009,Range Hills,Pune,Line 1,18.54,73.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN010,Shivajinagar,Pune,Line 1-Line 3,18.53,73.85,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Major Rail/Metro Interchange,Metro;Rail;Bus
PUN011,Civil Court,Pune,Line 1-Line 2-Line 3,18.52,73.85,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Triple Interchange,Metro;Bus
PUN012,Budhwar Peth,Pune,Line 1,18.51,73.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Heritage Market,Metro;Bus
PUN013,Mandai,Pune,Line 1,18.51,73.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Central Market,Metro;Bus
PUN014,Swargate,Pune,Line 1,18.50,73.86,Terminal,Tier-3,1,4,10,6,4,16,2200,2500,15,Major Bus/Metro Terminal,Metro;Bus
PUN015,Vanaz,Pune,Line 2,18.50,73.80,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Suburban Terminal,Metro;Bus
PUN016,Anand Nagar,Pune,Line 2,18.50,73.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN017,Ideal Colony,Pune,Line 2,18.51,73.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN018,Nal Stop,Pune,Line 2,18.51,73.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Flyover Transit,Metro;Bus
PUN019,Garware College,Pune,Line 2,18.51,73.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
PUN020,Deccan Gymkhana,Pune,Line 2,18.51,73.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial Hub,Metro;Bus
PUN021,Chhatrapati Sambhaji Udyan,Pune,Line 2,18.52,73.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park/Civic,Metro;Bus
PUN022,PMC,Pune,Line 2,18.52,73.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic Center,Metro;Bus
PUN023,Civil Court,Pune,Line 2-Line 1-Line 3,18.52,73.85,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Triple Interchange,Metro;Bus
PUN024,Mangalwar Peth,Pune,Line 2,18.52,73.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN025,Pune Railway Station,Pune,Line 2,18.53,73.87,Regular,Tier-3,1,4,10,6,4,16,2200,2500,15,Major Rail Hub,Metro;Rail;Bus
PUN026,Ruby Hall Clinic,Pune,Line 2,18.53,73.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital Hub,Metro;Bus
PUN027,Bund Garden,Pune,Line 2,18.54,73.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic/Park,Metro;Bus
PUN028,Yerawada,Pune,Line 2,18.55,73.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial/IT,Metro;Bus
PUN029,Kalyani Nagar,Pune,Line 2,18.55,73.90,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT/Residential,Metro;Bus
PUN030,Ramwadi,Pune,Line 2,18.56,73.91,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
PUN031,Hinjawadi Phase 3,Pune,Line 3,18.58,73.68,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,IT Park Terminal,Metro;Bus
PUN032,Hinjawadi Phase 1,Pune,Line 3,18.59,73.71,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Park,Metro;Bus
PUN033,Wakad Chowk,Pune,Line 3,18.59,73.74,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
PUN034,Balewadi Stadium,Pune,Line 3,18.58,73.76,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Sports Stadium,Metro;Bus
PUN035,NICMAR,Pune,Line 3,18.57,73.77,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Educational,Metro;Bus
PUN036,Ram Nagar,Pune,Line 3,18.57,73.78,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN037,Laxmi Nagar,Pune,Line 3,18.58,73.78,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN038,Dange Chowk,Pune,Line 3,18.60,73.78,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Suburban Hub,Metro;Bus
PUN039,Wakad,Pune,Line 3,18.60,73.76,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
PUN040,Aundh,Pune,Line 3,18.56,73.80,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential/Commercial,Metro;Bus
PUN041,University,Pune,Line 3,18.55,73.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,SPPU University Hub,Metro;Bus
PUN042,Shivajinagar,Pune,Line 3-Line 1,18.53,73.85,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Major Rail/Metro Interchange,Metro;Rail;Bus
PUN043,Civil Court,Pune,Line 3-Line 1-Line 2,18.52,73.85,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Triple Interchange,Metro;Bus
